sale_date,store_id,sales_channel,total_transactions,total_units_sold,total_revenue,total_gross_profit,avg_order_value
2026-06-15,STR-103,Online,2,2,28908.16,9606.03,14454.08
2026-06-15,STR-104,In-Store,1,4,70788.82,13136.78,70788.82
2026-06-15,STR-105,Online,3,12,160180.19,44844.8,53393.4
2026-06-15,STR-107,In-Store,2,8,77160.99,20800.67,38580.5
2026-06-15,STR-107,Mobile App,1,4,82535.96,21858.76,82535.96
2026-06-15,STR-107,Online,1,1,11824.84,4587.0,11824.84
2026-06-15,STR-108,Online,2,9,33922.36,9195.48,16961.18
2026-06-15,STR-109,Mobile App,1,4,27745.72,8755.04,27745.72
2026-06-15,STR-109,Online,1,3,29282.92,7567.69,29282.92
2026-06-15,STR-110,Mobile App,1,5,15490.06,3474.96,15490.06
2026-06-15,STR-111,Mobile App,1,2,3494.33,872.47,3494.33
2026-06-15,STR-113,Mobile App,2,2,27839.78,9560.34,13919.89
2026-06-15,STR-113,Online,1,3,6166.47,2233.68,6166.47
2026-06-16,STR-100,Mobile App,1,4,61693.28,25333.6,61693.28
2026-06-16,STR-102,In-Store,1,1,1720.3,522.05,1720.3
2026-06-16,STR-102,Mobile App,1,4,36816.22,8560.5,36816.22
2026-06-16,STR-103,In-Store,2,8,19259.29,3877.65,9629.64
2026-06-16,STR-103,Online,1,4,41098.84,12145.2,41098.84
2026-06-16,STR-105,Online,2,6,26316.87,6030.04,13158.44
2026-06-16,STR-108,In-Store,1,1,23258.31,6426.02,23258.31
2026-06-16,STR-108,Mobile App,1,3,49227.28,10682.02,49227.28
2026-06-16,STR-109,In-Store,2,4,62189.95,15727.98,31094.98
2026-06-16,STR-109,Mobile App,1,5,104662.4,20500.95,104662.4
2026-06-16,STR-109,Online,1,3,8241.96,1939.32,8241.96
2026-06-16,STR-110,Online,1,1,8733.5,1495.09,8733.5
2026-06-16,STR-111,Mobile App,1,1,17201.59,5616.26,17201.59
2026-06-16,STR-112,In-Store,1,3,60859.19,16645.55,60859.19
2026-06-16,STR-113,In-Store,1,4,93624.06,20033.26,93624.06
2026-06-16,STR-113,Online,1,4,76671.36,25549.44,76671.36
2026-06-16,STR-114,Mobile App,1,2,3655.65,1259.15,3655.65
2026-06-16,STR-114,Online,1,4,26635.6,8596.84,26635.6
2026-06-17,STR-100,Mobile App,1,3,27531.74,10515.5,27531.74
2026-06-17,STR-101,In-Store,1,2,33312.38,4486.36,33312.38
2026-06-17,STR-101,Online,1,2,38318.75,8842.99,38318.75
2026-06-17,STR-102,Mobile App,1,4,42569.42,13618.06,42569.42
2026-06-17,STR-102,Online,1,3,17125.68,5740.14,17125.68
2026-06-17,STR-104,Mobile App,1,4,70491.39,5173.79,70491.39
2026-06-17,STR-104,Online,4,13,150501.62,37422.3,37625.4
2026-06-17,STR-106,In-Store,1,1,8133.48,2409.55,8133.48
2026-06-17,STR-107,Online,1,2,3260.97,376.19,3260.97
2026-06-17,STR-109,Mobile App,1,2,3870.68,1474.18,3870.68
2026-06-17,STR-109,Online,2,8,118308.0,31383.88,59154.0
2026-06-17,STR-110,Online,1,4,40290.02,3836.14,40290.02
2026-06-17,STR-111,Mobile App,1,1,22754.1,7726.41,22754.1
2026-06-17,STR-113,In-Store,2,3,13491.72,3857.38,6745.86
2026-06-18,STR-100,Mobile App,1,5,4447.16,1038.11,4447.16
2026-06-18,STR-101,In-Store,1,4,7741.37,2948.37,7741.37
2026-06-18,STR-101,Mobile App,1,3,5179.19,852.02,5179.19
2026-06-18,STR-102,Mobile App,1,4,41071.69,5776.01,41071.69
2026-06-18,STR-103,In-Store,1,4,26557.55,9596.39,26557.55
2026-06-18,STR-103,Online,1,2,12398.84,3862.68,12398.84
2026-06-18,STR-104,Mobile App,1,4,7210.35,763.27,7210.35
2026-06-18,STR-104,Online,1,3,6128.58,2533.83,6128.58
2026-06-18,STR-105,Mobile App,1,1,6658.9,2149.21,6658.9
2026-06-18,STR-107,Online,1,1,14433.76,1600.26,14433.76
2026-06-18,STR-108,Online,1,1,1964.31,817.07,1964.31
2026-06-18,STR-109,Mobile App,1,3,15981.36,2452.29,15981.36
2026-06-18,STR-112,In-Store,1,3,7315.06,904.27,7315.06
2026-06-18,STR-114,In-Store,2,7,69743.22,17452.81,34871.61
2026-06-18,STR-114,Mobile App,1,5,5558.95,2149.9,5558.95
2026-06-18,STR-114,Online,2,6,44311.44,12873.46,22155.72
2026-06-19,STR-100,In-Store,2,3,56932.72,12652.74,28466.36
2026-06-19,STR-103,In-Store,1,2,38335.68,12774.72,38335.68
2026-06-19,STR-103,Mobile App,1,3,17543.11,2276.05,17543.11
2026-06-19,STR-103,Online,1,1,14966.66,6625.59,14966.66
2026-06-19,STR-104,Online,3,7,120370.59,33133.34,40123.53
2026-06-19,STR-105,In-Store,1,1,4566.85,771.67,4566.85
2026-06-19,STR-107,In-Store,1,1,15843.7,4783.78,15843.7
2026-06-19,STR-107,Mobile App,1,5,110870.6,18882.1,110870.6
2026-06-19,STR-107,Online,1,4,95473.76,23730.36,95473.76
2026-06-19,STR-108,Online,1,2,30962.86,7792.2,30962.86
2026-06-19,STR-109,In-Store,1,3,54097.06,9883.42,54097.06
2026-06-19,STR-110,Mobile App,1,4,45903.66,10607.98,45903.66
2026-06-19,STR-111,Online,2,9,191244.41,49430.92,95622.2
2026-06-19,STR-112,Online,1,4,7443.72,2854.76,7443.72
2026-06-19,STR-113,Online,1,5,51339.62,7220.02,51339.62
2026-06-20,STR-101,In-Store,1,5,68281.83,18027.98,68281.83
2026-06-20,STR-101,Mobile App,1,1,13025.23,3203.23,13025.23
2026-06-20,STR-101,Online,1,1,6589.61,1841.94,6589.61
2026-06-20,STR-102,Online,3,5,102115.22,27747.08,34038.41
2026-06-20,STR-104,Online,1,4,30620.16,7724.44,30620.16
2026-06-20,STR-105,Online,1,3,3168.6,1123.17,3168.6
2026-06-20,STR-106,Online,2,3,51044.16,11206.34,25522.08
2026-06-20,STR-109,In-Store,1,4,85653.67,26702.15,85653.67
2026-06-20,STR-111,Mobile App,1,5,68553.85,19443.85,68553.85
2026-06-20,STR-112,Online,1,2,6464.28,2262.52,6464.28
2026-06-20,STR-113,In-Store,1,1,13710.77,3888.77,13710.77
2026-06-20,STR-113,Online,1,4,86226.05,26115.29,86226.05
2026-06-21,STR-101,In-Store,1,1,9204.06,2140.13,9204.06
2026-06-21,STR-102,In-Store,1,1,1802.59,190.82,1802.59
2026-06-21,STR-103,Online,1,4,44934.39,15983.03,44934.39
2026-06-21,STR-104,In-Store,1,4,50886.64,17522.36,50886.64
2026-06-21,STR-105,In-Store,1,1,11824.84,4587.0,11824.84
2026-06-21,STR-106,Mobile App,2,4,69380.75,13293.76,34690.38
2026-06-21,STR-107,Online,1,4,8221.96,2978.24,8221.96
2026-06-21,STR-108,In-Store,1,1,20274.45,5720.67,20274.45
2026-06-21,STR-109,In-Store,1,1,5210.26,2261.26,5210.26
2026-06-21,STR-109,Mobile App,1,4,50886.64,17522.36,50886.64
2026-06-21,STR-110,Online,1,2,25181.26,6954.32,25181.26
2026-06-21,STR-112,Mobile App,1,5,65549.11,20099.51,65549.11
2026-06-21,STR-114,Mobile App,1,3,43301.28,4800.78,43301.28
2026-06-21,STR-114,Online,1,2,13872.86,4377.52,13872.86
2026-06-22,STR-100,In-Store,1,5,60694.96,10441.11,60694.96
2026-06-22,STR-100,Online,2,2,6485.07,1247.5,3242.54
2026-06-22,STR-102,In-Store,1,3,34962.46,5496.46,34962.46
2026-06-22,STR-102,Online,2,7,71629.12,24216.98,35814.56
2026-06-22,STR-106,In-Store,2,8,27513.49,4553.1,13756.74
2026-06-22,STR-108,Online,1,5,51772.82,16453.17,51772.82
2026-06-22,STR-109,Mobile App,1,2,24277.98,4176.44,24277.98
2026-06-22,STR-110,Online,1,2,30846.64,12666.8,30846.64
2026-06-22,STR-111,Mobile App,1,4,54843.08,15555.08,54843.08
2026-06-22,STR-111,Online,2,6,54578.36,16155.28,27289.18
2026-06-22,STR-113,Online,1,4,93033.24,25704.08,93033.24
2026-06-22,STR-114,In-Store,1,4,70039.59,15653.07,70039.59
2026-06-22,STR-114,Mobile App,2,5,30625.76,7809.23,15312.88
2026-06-23,STR-102,In-Store,3,6,101526.62,13759.83,33842.21
2026-06-23,STR-103,Online,1,1,10274.71,3036.3,10274.71
2026-06-23,STR-105,Mobile App,1,2,30671.74,5004.74,30671.74
2026-06-23,STR-105,Online,2,4,51296.11,14650.49,25648.06
2026-06-23,STR-106,In-Store,1,1,5269.51,1001.43,5269.51
2026-06-23,STR-106,Mobile App,1,5,27972.6,1725.2,27972.6
2026-06-23,STR-106,Online,1,3,9211.6,2908.96,9211.6
2026-06-23,STR-107,Online,1,3,20809.29,6566.28,20809.29
2026-06-23,STR-108,In-Store,1,5,98847.82,14686.37,98847.82
2026-06-23,STR-108,Online,1,3,17125.68,5740.14,17125.68
2026-06-23,STR-109,In-Store,1,1,14284.85,2663.67,14284.85
2026-06-23,STR-109,Mobile App,1,4,6138.3,368.74,6138.3
2026-06-23,STR-110,Mobile App,1,3,32905.85,3439.85,32905.85
2026-06-23,STR-110,Online,1,3,48877.99,10536.55,48877.99
2026-06-23,STR-111,In-Store,1,2,31090.91,5394.07,31090.91
2026-06-23,STR-112,In-Store,1,1,14963.49,3903.57,14963.49
2026-06-23,STR-114,Mobile App,1,4,76645.38,16534.62,76645.38
2026-06-24,STR-102,In-Store,2,7,48220.94,15432.68,24110.47
2026-06-24,STR-102,Mobile App,1,2,18494.48,4017.66,18494.48
2026-06-24,STR-103,In-Store,1,4,14578.88,4966.8,14578.88
2026-06-24,STR-106,In-Store,1,3,44890.48,11710.72,44890.48
2026-06-24,STR-106,Online,1,2,4085.72,1689.22,4085.72
2026-06-24,STR-107,Mobile App,2,7,57152.66,5832.63,28576.33
2026-06-24,STR-107,Online,1,2,29933.32,13251.18,29933.32
2026-06-24,STR-109,In-Store,1,2,13286.98,2788.02,13286.98
2026-06-24,STR-109,Online,1,4,47299.36,18348.0,47299.36
2026-06-24,STR-110,Online,2,4,38607.94,12501.78,19303.97
2026-06-24,STR-111,Online,1,2,29832.74,13375.4,29832.74
2026-06-24,STR-112,Mobile App,1,2,21859.63,7731.77,21859.63
2026-06-24,STR-113,Mobile App,1,5,53211.78,17022.58,53211.78
2026-06-24,STR-114,Online,1,2,23649.68,9174.0,23649.68
2026-06-25,STR-100,In-Store,3,10,71850.87,16032.43,23950.29
2026-06-25,STR-101,Online,2,9,142592.64,52273.47,71296.32
2026-06-25,STR-102,Online,1,2,14619.26,4441.22,14619.26
2026-06-25,STR-103,Mobile App,1,1,9177.25,3505.17,9177.25
2026-06-25,STR-104,In-Store,1,5,101440.87,11761.62,101440.87
2026-06-25,STR-104,Mobile App,1,2,7289.44,2483.4,7289.44
2026-06-25,STR-104,Online,1,4,63488.24,17003.52,63488.24
2026-06-25,STR-105,Mobile App,1,2,36862.94,9669.68,36862.94
2026-06-25,STR-105,Online,1,4,85926.38,14182.98,85926.38
2026-06-25,STR-106,Mobile App,1,1,2120.69,508.92,2120.69
2026-06-25,STR-107,In-Store,1,4,72129.41,13177.89,72129.41
2026-06-25,STR-107,Mobile App,2,8,97579.86,20638.62,48789.93
2026-06-25,STR-108,In-Store,1,1,11824.84,4587.0,11824.84
2026-06-25,STR-111,In-Store,1,4,65170.66,14048.74,65170.66
2026-06-25,STR-114,In-Store,4,9,105679.95,17838.7,26419.99
2026-06-25,STR-114,Online,2,5,63511.36,27744.06,31755.68
2026-06-26,STR-100,In-Store,2,3,30532.52,7969.42,15266.26
2026-06-26,STR-102,In-Store,1,5,86363.65,22121.55,86363.65
2026-06-26,STR-102,Online,1,2,44190.79,10526.21,44190.79
2026-06-26,STR-103,In-Store,1,2,30846.64,12666.8,30846.64
2026-06-26,STR-103,Mobile App,1,4,57660.21,17457.13,57660.21
2026-06-26,STR-103,Online,4,11,161745.28,40531.99,40436.32
2026-06-26,STR-104,Mobile App,2,9,140070.03,30287.18,70035.02
2026-06-26,STR-106,Mobile App,1,5,113375.09,23695.84,113375.09
2026-06-26,STR-107,Mobile App,1,1,6213.19,1124.17,6213.19
2026-06-26,STR-107,Online,1,1,20064.7,5982.18,20064.7
2026-06-26,STR-108,Online,1,2,26982.5,3740.14,26982.5
2026-06-26,STR-109,Online,2,6,51252.55,13237.48,25626.28
2026-06-26,STR-111,In-Store,1,2,4300.76,1904.26,4300.76
2026-06-26,STR-111,Mobile App,1,4,10342.85,1939.33,10342.85
2026-06-26,STR-113,Mobile App,1,3,8726.78,2424.14,8726.78
2026-06-26,STR-113,Online,1,3,5089.66,254.35,5089.66
2026-06-26,STR-114,In-Store,1,5,59665.48,18522.13,59665.48
2026-06-26,STR-114,Mobile App,1,3,30153.34,8439.82,30153.34
2026-06-27,STR-100,Mobile App,2,7,19281.29,6482.41,9640.64
2026-06-27,STR-102,Mobile App,1,2,2112.4,748.78,2112.4
2026-06-27,STR-102,Online,1,3,51699.85,8038.51,51699.85
2026-06-27,STR-104,In-Store,1,1,15545.46,2697.04,15545.46
2026-06-27,STR-104,Online,3,10,95436.75,17845.63,31812.25
2026-06-27,STR-105,In-Store,1,2,31744.12,8501.76,31744.12
2026-06-27,STR-105,Online,1,3,49521.58,4013.68,49521.58
2026-06-27,STR-107,In-Store,1,2,28830.11,8728.57,28830.11
2026-06-27,STR-108,Online,2,2,3939.31,491.45,1969.66
2026-06-27,STR-111,In-Store,2,7,57637.66,15447.95,28818.83
2026-06-27,STR-112,In-Store,1,2,47736.88,11865.18,47736.88
2026-06-27,STR-112,Online,1,4,4447.16,1719.92,4447.16
2026-06-27,STR-113,Mobile App,1,5,74833.3,33127.95,74833.3
2026-06-27,STR-114,In-Store,1,2,9704.55,2114.19,9704.55
2026-06-27,STR-114,Mobile App,1,5,12191.76,1507.11,12191.76
2026-06-28,STR-101,Mobile App,1,3,56214.65,12975.62,56214.65
2026-06-28,STR-101,Online,2,5,56266.37,14449.14,28133.18
2026-06-28,STR-102,In-Store,3,9,117658.41,19212.06,39219.47
2026-06-28,STR-102,Mobile App,1,3,19736.0,4468.94,19736.0
2026-06-28,STR-102,Online,1,3,9294.04,2084.98,9294.04
2026-06-28,STR-103,Online,1,3,47616.18,12752.64,47616.18
2026-06-28,STR-104,Online,1,1,19473.05,3966.1,19473.05
2026-06-28,STR-106,In-Store,1,4,26314.67,5958.59,26314.67
2026-06-28,STR-106,Online,2,3,29809.33,7209.87,14904.66
2026-06-28,STR-107,In-Store,1,4,71810.52,15480.44,71810.52
2026-06-28,STR-107,Mobile App,1,5,18223.6,6208.5,18223.6
2026-06-28,STR-111,Mobile App,1,3,34515.21,13323.42,34515.21
2026-06-28,STR-111,Online,1,5,45886.24,17525.84,45886.24
2026-06-28,STR-113,In-Store,1,1,6293.84,1044.36,6293.84
2026-06-28,STR-113,Online,1,1,23124.24,7617.29,23124.24
2026-06-28,STR-114,Online,1,3,28980.78,11964.54,28980.78
2026-06-29,STR-100,In-Store,1,4,32533.92,9638.2,32533.92
2026-06-29,STR-100,Online,1,1,22095.39,5263.1,22095.39
2026-06-29,STR-101,In-Store,1,4,70039.59,15653.07,70039.59
2026-06-29,STR-101,Mobile App,1,4,74952.86,17300.82,74952.86
2026-06-29,STR-101,Online,2,3,10014.66,3071.69,5007.33
2026-06-29,STR-102,Online,1,4,29238.52,8882.44,29238.52
2026-06-29,STR-103,In-Store,1,2,3870.68,1474.18,3870.68
2026-06-29,STR-105,In-Store,1,2,1890.04,526.42,1890.04
2026-06-29,STR-107,In-Store,1,1,23124.24,7617.29,23124.24
2026-06-29,STR-107,Online,1,5,103169.95,27323.45,103169.95
2026-06-29,STR-108,Mobile App,1,5,85700.45,21532.95,85700.45
2026-06-29,STR-108,Online,1,4,84482.96,28152.88,84482.96
2026-06-29,STR-109,Online,1,4,14578.88,4966.8,14578.88
2026-06-29,STR-110,In-Store,1,2,38946.1,7932.2,38946.1
2026-06-29,STR-110,Mobile App,1,5,100323.52,29910.92,100323.52
2026-06-29,STR-110,Online,1,2,31523.58,5353.78,31523.58
2026-06-29,STR-112,In-Store,2,3,16209.02,3432.57,8104.51
2026-06-29,STR-112,Mobile App,1,4,83729.92,16400.76,83729.92
2026-06-29,STR-113,Online,1,1,10642.36,3404.52,10642.36
2026-06-29,STR-114,In-Store,1,4,7443.72,2854.76,7443.72
2026-06-30,STR-104,In-Store,1,4,23972.04,5933.28,23972.04
2026-06-30,STR-104,Mobile App,1,4,8221.96,2978.24,8221.96
2026-06-30,STR-104,Online,1,1,3232.14,1131.26,3232.14
2026-06-30,STR-105,In-Store,1,4,74173.12,21833.52,74173.12
2026-06-30,STR-106,Mobile App,1,1,14433.76,1600.26,14433.76
2026-06-30,STR-108,In-Store,1,4,9179.68,631.96,9179.68
2026-06-30,STR-108,Mobile App,1,3,46269.96,19000.2,46269.96
2026-06-30,STR-109,In-Store,2,8,72819.9,24811.91,36409.95
2026-06-30,STR-109,Mobile App,1,2,22467.2,7991.52,22467.2
2026-06-30,STR-109,Online,1,1,6242.79,1495.12,6242.79
2026-06-30,STR-110,Online,1,1,2150.38,952.13,2150.38
2026-06-30,STR-111,Online,1,3,51818.19,13272.93,51818.19
2026-06-30,STR-112,Mobile App,1,4,65366.04,19024.72,65366.04
2026-06-30,STR-114,In-Store,1,5,65481.7,25272.7,65481.7
2026-07-01,STR-103,Online,2,7,136654.26,50501.06,68327.13
2026-07-01,STR-110,Online,1,1,6199.42,1931.34,6199.42
2026-07-01,STR-112,Online,1,3,6203.1,2761.38,6203.1
2026-07-03,STR-107,Online,1,2,47903.36,17847.98,47903.36
2026-07-03,STR-109,Online,1,2,14619.26,4441.22,14619.26
2026-07-03,STR-110,Online,1,4,54843.08,15555.08,54843.08
2026-07-04,STR-100,Online,1,4,81097.8,22882.68,81097.8
2026-07-04,STR-104,Online,2,4,62791.31,25271.8,31395.66
2026-07-05,STR-103,Online,1,3,46269.96,19000.2,46269.96
2026-07-06,STR-107,Online,1,1,12590.63,3477.16,12590.63
2026-07-06,STR-112,Online,1,2,36084.4,10417.4,36084.4
2026-07-06,STR-114,Online,1,2,34545.46,8848.62,34545.46
2026-07-07,STR-106,Online,1,1,5210.26,2261.26,5210.26
2026-07-07,STR-109,Online,1,4,88114.24,22796.64,88114.24
2026-07-07,STR-110,Online,1,3,15630.78,6783.78,15630.78
2026-07-07,STR-113,Online,1,4,22834.24,7653.52,22834.24
2026-07-08,STR-102,Online,1,1,20820.24,6407.23,20820.24
2026-07-08,STR-105,Online,1,4,83280.96,25628.92,83280.96
2026-07-08,STR-109,Online,1,4,38641.04,15952.72,38641.04
2026-07-09,STR-103,Online,1,2,18736.54,4133.56,18736.54
2026-07-09,STR-105,Online,1,3,63362.22,21114.66,63362.22
2026-07-09,STR-108,Online,1,3,66085.68,17097.48,66085.68
2026-07-10,STR-111,Online,1,2,18736.54,4133.56,18736.54
2026-07-10,STR-112,Online,2,4,30547.15,13471.48,15273.58
2026-07-11,STR-109,Online,1,3,30824.13,9108.9,30824.13
2026-07-11,STR-110,Online,1,4,11474.6,2926.88,11474.6
2026-07-12,STR-103,Online,2,5,28757.21,7756.35,14378.6
2026-07-12,STR-106,Online,1,4,29238.52,8882.44,29238.52
2026-07-12,STR-107,Online,1,3,34515.21,13323.42,34515.21
2026-07-12,STR-108,Online,1,4,83280.96,25628.92,83280.96
2026-07-12,STR-111,Online,1,3,73913.73,18720.63,73913.73
2026-07-12,STR-112,Online,1,1,18042.2,5208.7,18042.2
2026-07-13,STR-100,Online,1,1,7309.63,2220.61,7309.63
2026-07-14,STR-108,Online,1,3,51604.77,16848.78,51604.77
2026-07-15,STR-104,Online,1,2,27421.54,7777.54,27421.54
2026-07-15,STR-113,Online,1,2,30347.48,10245.94,30347.48
2026-07-15,STR-114,Online,1,3,45521.22,15368.91,45521.22
2026-07-16,STR-101,Online,3,8,126309.38,46458.06,42103.13
2026-07-16,STR-102,Online,1,4,7672.88,1903.32,7672.88
2026-07-16,STR-107,Online,1,2,19137.6,7689.74,19137.6
2026-07-16,STR-114,Online,2,5,46303.56,12868.83,23151.78
2026-07-19,STR-103,Online,1,2,35208.22,13088.38,35208.22
2026-07-19,STR-110,Online,1,3,21928.89,6661.83,21928.89
2026-07-20,STR-100,Online,1,3,6451.14,2856.39,6451.14
2026-07-20,STR-108,Online,1,4,76671.36,25549.44,76671.36
2026-07-20,STR-114,Online,1,4,8270.8,3681.84,8270.8
