transaction_id,transaction_timestamp,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,sales_channel,api_ingestion_flag,sale_date,year,month,day_of_week,category,cost_price,net_unit_price,calculated_total,total_cost,gross_profit
TXN-100897,2026-01-15 19:04:00,STR-108,CUST-5154,PRD-1003,3,6199.42,0.1,16738.43,Net Banking,In-Store,,2026-01-15,2026,1,Thursday,Clothing,4268.08,5579.478,16738.43,12804.24,3934.19
TXN-100898,2026-03-03 20:55:00,STR-106,CUST-5022,PRD-1025,3,12590.63,0.05,35883.3,UPI,In-Store,,2026-03-03,2026,3,Tuesday,Sports & Outdoors,9113.47,11961.098499999998,35883.3,27340.41,8542.89
TXN-100899,2026-03-14 18:48:00,STR-110,CUST-5039,PRD-1010,4,24341.31,0.15,82760.45,UPI,Online,,2026-03-14,2026,3,Saturday,Electronics,15506.95,20690.1135,82760.45,62027.8,20732.65
TXN-100900,2026-06-25 17:08:00,STR-105,CUST-5170,PRD-1031,4,23868.44,0.1,85926.38,UPI,Online,,2026-06-25,2026,6,Thursday,Electronics,17935.85,21481.595999999998,85926.38,71743.4,14182.98
TXN-100901,2026-04-25 14:30:00,STR-104,CUST-5144,PRD-1032,2,19167.84,0.15,32585.33,Cash,Online,,2026-04-25,2026,4,Saturday,Sports & Outdoors,12780.48,16292.663999999999,32585.33,25560.96,7024.37
TXN-100902,2026-06-07 10:27:00,STR-110,CUST-5109,PRD-1005,4,11505.07,0.1,41418.25,UPI,In-Store,,2026-06-07,2026,6,Sunday,Clothing,7063.93,10354.563,41418.25,28255.72,13162.53
TXN-100903,2026-06-23 11:41:00,STR-110,CUST-5182,PRD-1032,3,19167.84,0.15,48877.99,Credit Card,Online,,2026-06-23,2026,6,Tuesday,Sports & Outdoors,12780.48,16292.663999999999,48877.99,38341.44,10536.55
TXN-100904,2026-03-16 15:27:00,STR-101,CUST-5122,PRD-1033,5,21120.74,0.0,105603.7,Debit Card,In-Store,,2026-03-16,2026,3,Monday,Home & Kitchen,14082.52,21120.74,105603.7,70412.6,35191.1
TXN-100905,2026-05-14 14:18:00,STR-109,CUST-5012,PRD-1008,3,2868.65,0.05,8175.65,Cash,In-Store,,2026-05-14,2026,5,Thursday,Beauty & Care,2136.93,2725.2174999999997,8175.65,6410.79,1764.86
TXN-100906,2026-05-11 14:26:00,STR-101,CUST-5118,PRD-1002,5,14966.66,0.0,74833.3,Cash,Online,,2026-05-11,2026,5,Monday,Electronics,8341.07,14966.66,74833.3,41705.35,33127.95
TXN-100907,2026-01-21 20:32:00,STR-100,CUST-5029,PRD-1022,3,6988.83,0.2,16773.19,Net Banking,In-Store,,2026-01-21,2026,1,Wednesday,Clothing,4240.29,5591.064,16773.19,12720.87,4052.32
TXN-100908,2026-01-22 14:56:00,STR-111,CUST-5076,PRD-1011,4,20820.24,0.0,83280.96,Debit Card,Mobile App,,2026-01-22,2026,1,Thursday,Home & Kitchen,14413.01,20820.24,83280.96,57652.04,25628.92
TXN-100909,2026-06-09 20:16:00,STR-105,CUST-5047,PRD-1046,4,2150.38,0.15,7311.29,Credit Card,In-Store,,2026-06-09,2026,6,Tuesday,Clothing,1198.25,1827.823,7311.29,4793.0,2518.29
TXN-100910,2026-06-22 09:27:00,STR-108,CUST-5004,PRD-1005,5,11505.07,0.1,51772.82,UPI,Online,,2026-06-22,2026,6,Monday,Clothing,7063.93,10354.563,51772.82,35319.65,16453.17
TXN-100911,2026-06-17 15:29:00,STR-111,CUST-5103,PRD-1007,1,23951.68,0.05,22754.1,Cash,Mobile App,,2026-06-17,2026,6,Wednesday,Clothing,15027.69,22754.095999999998,22754.1,15027.69,7726.41
TXN-100912,2026-06-07 13:44:00,STR-110,CUST-5176,PRD-1031,3,23868.44,0.2,57284.26,Net Banking,Online,,2026-06-07,2026,6,Sunday,Electronics,17935.85,19094.752,57284.26,53807.55,3476.71
TXN-100913,2026-01-04 11:07:00,STR-113,CUST-5004,PRD-1005,2,11505.07,0.05,21859.63,Credit Card,In-Store,,2026-01-04,2026,1,Sunday,Clothing,7063.93,10929.816499999999,21859.63,14127.86,7731.77
TXN-100914,2026-06-16 11:27:00,STR-113,CUST-5160,PRD-1013,4,24637.91,0.05,93624.06,Cash,In-Store,,2026-06-16,2026,6,Tuesday,Home & Kitchen,18397.7,23406.014499999997,93624.06,73590.8,20033.26
TXN-100915,2026-02-07 15:27:00,STR-100,CUST-5029,PRD-1005,3,11505.07,0.15,29337.93,Credit Card,In-Store,,2026-02-07,2026,2,Saturday,Clothing,7063.93,9779.3095,29337.93,21191.79,8146.14
TXN-100916,2026-05-01 08:55:00,STR-107,CUST-5149,PRD-1047,4,13096.34,0.15,44527.56,Credit Card,In-Store,,2026-05-01,2026,5,Friday,Electronics,8041.8,11131.889,44527.56,32167.2,12360.36
TXN-100917,2026-01-14 13:00:00,STR-101,CUST-5161,PRD-1018,5,17272.73,0.15,73409.1,Net Banking,Online,,2026-01-14,2026,1,Wednesday,Clothing,12848.42,14681.8205,73409.1,64242.1,9167.0
TXN-100918,2026-05-22 12:02:00,STR-107,CUST-5102,PRD-1031,5,23868.44,0.2,95473.76,Net Banking,Mobile App,,2026-05-22,2026,5,Friday,Electronics,17935.85,19094.752,95473.76,89679.25,5794.51
TXN-100919,2026-03-01 19:03:00,STR-108,CUST-5004,PRD-1037,5,1918.22,0.15,8152.44,Net Banking,Mobile App,,2026-03-01,2026,3,Sunday,Clothing,1442.39,1630.487,8152.44,7211.95,940.49
TXN-100920,2026-03-10 18:26:00,STR-114,CUST-5121,PRD-1020,5,2120.69,0.0,10603.45,UPI,Online,,2026-03-10,2026,3,Tuesday,Home & Kitchen,1611.77,2120.69,10603.45,8058.85,2544.6
TXN-100921,2026-06-28 14:01:00,STR-102,CUST-5073,PRD-1039,3,3644.72,0.15,9294.04,Credit Card,Online,,2026-06-28,2026,6,Sunday,Clothing,2403.02,3098.0119999999997,9294.04,7209.06,2084.98
TXN-100922,2026-05-10 11:37:00,STR-114,CUST-5175,PRD-1022,4,6988.83,0.05,26557.55,Debit Card,Mobile App,,2026-05-10,2026,5,Sunday,Clothing,4240.29,6639.3885,26557.55,16961.16,9596.39
TXN-100923,2026-03-17 19:45:00,STR-106,CUST-5106,PRD-1045,4,14916.37,0.05,56682.21,Debit Card,Online,,2026-03-17,2026,3,Tuesday,Clothing,8228.67,14170.5515,56682.21,32914.68,23767.53
TXN-100924,2026-03-14 19:47:00,STR-101,CUST-5170,PRD-1010,5,24341.31,0.05,115621.22,Net Banking,In-Store,,2026-03-14,2026,3,Saturday,Electronics,15506.95,23124.2445,115621.22,77534.75,38086.47
TXN-100925,2026-06-05 15:06:00,STR-112,CUST-5106,PRD-1011,2,20820.24,0.05,39558.46,Net Banking,Online,,2026-06-05,2026,6,Friday,Home & Kitchen,14413.01,19779.228,39558.46,28826.02,10732.44
TXN-100926,2026-01-13 08:22:00,STR-114,CUST-5066,PRD-1015,2,9568.8,0.2,15310.08,Debit Card,Mobile App,,2026-01-13,2026,1,Tuesday,Clothing,5723.93,7655.04,15310.08,11447.86,3862.22
TXN-100927,2026-01-09 20:04:00,STR-105,CUST-5110,PRD-1010,2,24341.31,0.2,38946.1,UPI,Mobile App,,2026-01-09,2026,1,Friday,Electronics,15506.95,19473.048000000003,38946.1,31013.9,7932.2
TXN-100928,2026-02-27 15:16:00,STR-105,CUST-5090,PRD-1014,1,7309.63,0.2,5847.7,UPI,Mobile App,,2026-02-27,2026,2,Friday,Beauty & Care,5089.02,5847.704000000001,5847.7,5089.02,758.68
TXN-100929,2026-06-04 18:06:00,STR-111,CUST-5012,PRD-1017,2,11824.84,0.2,18919.74,Net Banking,Online,,2026-06-04,2026,6,Thursday,Clothing,7237.84,9459.872000000001,18919.74,14475.68,4444.06
TXN-100930,2026-06-06 17:50:00,STR-113,CUST-5026,PRD-1048,1,13710.77,0.0,13710.77,Cash,In-Store,,2026-06-06,2026,6,Saturday,Clothing,9822.0,13710.77,13710.77,9822.0,3888.77
TXN-100931,2026-06-11 09:55:00,STR-103,CUST-5092,PRD-1032,1,19167.84,0.05,18209.45,Credit Card,Mobile App,,2026-06-11,2026,6,Thursday,Sports & Outdoors,12780.48,18209.448,18209.45,12780.48,5428.97
TXN-100932,2026-05-08 19:55:00,STR-101,CUST-5039,PRD-1018,4,17272.73,0.2,55272.74,Debit Card,Online,,2026-05-08,2026,5,Friday,Clothing,12848.42,13818.184000000001,55272.74,51393.68,3879.06
TXN-100933,2026-04-23 14:49:00,STR-112,CUST-5001,PRD-1008,1,2868.65,0.05,2725.22,Credit Card,Online,,2026-04-23,2026,4,Thursday,Beauty & Care,2136.93,2725.2174999999997,2725.22,2136.93,588.29
TXN-100934,2026-02-13 09:17:00,STR-105,CUST-5183,PRD-1021,3,5708.56,0.2,13700.54,Net Banking,Online,,2026-02-13,2026,2,Friday,Home & Kitchen,3795.18,4566.848000000001,13700.54,11385.54,2315.0
TXN-100935,2026-05-16 14:50:00,STR-103,CUST-5035,PRD-1040,2,6993.15,0.05,13286.98,Net Banking,Online,,2026-05-16,2026,5,Saturday,Clothing,5249.48,6643.492499999999,13286.98,10498.96,2788.02
TXN-100936,2026-06-24 13:01:00,STR-107,CUST-5037,PRD-1026,4,15872.06,0.2,50790.59,UPI,Mobile App,,2026-06-24,2026,6,Wednesday,Clothing,11621.18,12697.648000000001,50790.59,46484.72,4305.87
TXN-100937,2026-03-28 13:25:00,STR-112,CUST-5042,PRD-1033,1,21120.74,0.0,21120.74,Net Banking,In-Store,,2026-03-28,2026,3,Saturday,Home & Kitchen,14082.52,21120.74,21120.74,14082.52,7038.22
TXN-100938,2026-05-28 08:40:00,STR-111,CUST-5169,PRD-1025,1,12590.63,0.05,11961.1,Cash,Online,,2026-05-28,2026,5,Thursday,Sports & Outdoors,9113.47,11961.098499999998,11961.1,9113.47,2847.63
TXN-100939,2026-03-19 19:47:00,STR-105,CUST-5088,PRD-1026,4,15872.06,0.2,50790.59,UPI,Online,,2026-03-19,2026,3,Thursday,Clothing,11621.18,12697.648000000001,50790.59,46484.72,4305.87
TXN-100940,2026-06-29 14:28:00,STR-110,CUST-5052,PRD-1033,5,21120.74,0.05,100323.51,Cash,Mobile App,,2026-06-29,2026,6,Monday,Home & Kitchen,14082.52,20064.703,100323.52,70412.6,29910.92
TXN-100941,2026-06-16 14:49:00,STR-103,CUST-5077,PRD-1039,4,3644.72,0.1,13120.99,UPI,In-Store,,2026-06-16,2026,6,Tuesday,Clothing,2403.02,3280.248,13120.99,9612.08,3508.91
TXN-100942,2026-02-02 16:34:00,STR-104,CUST-5054,PRD-1034,3,9660.26,0.15,24633.66,UPI,Mobile App,,2026-02-02,2026,2,Monday,Clothing,5672.08,8211.221,24633.66,17016.24,7617.42
TXN-100943,2026-03-29 20:40:00,STR-102,CUST-5005,PRD-1035,3,15173.74,0.2,36416.98,UPI,Mobile App,,2026-03-29,2026,3,Sunday,Electronics,10050.77,12138.992,36416.98,30152.31,6264.67
TXN-100944,2026-03-19 19:27:00,STR-108,CUST-5028,PRD-1037,3,1918.22,0.05,5466.93,UPI,Online,,2026-03-19,2026,3,Thursday,Clothing,1442.39,1822.309,5466.93,4327.17,1139.76
TXN-100945,2026-02-01 08:48:00,STR-110,CUST-5031,PRD-1016,5,15423.32,0.1,69404.94,Net Banking,Online,,2026-02-01,2026,2,Sunday,Electronics,9089.92,13880.988,69404.94,45449.6,23955.34
TXN-100946,2026-03-28 11:51:00,STR-111,CUST-5148,PRD-1036,1,22028.56,0.15,18724.28,Cash,Mobile App,,2026-03-28,2026,3,Saturday,Home & Kitchen,16329.4,18724.276,18724.28,16329.4,2394.88
TXN-100947,2026-03-01 13:19:00,STR-104,CUST-5170,PRD-1040,5,6993.15,0.2,27972.6,Cash,Mobile App,,2026-03-01,2026,3,Sunday,Clothing,5249.48,5594.52,27972.6,26247.4,1725.2
TXN-100948,2026-03-05 09:20:00,STR-108,CUST-5149,PRD-1008,4,2868.65,0.2,9179.68,Credit Card,Online,,2026-03-05,2026,3,Thursday,Beauty & Care,2136.93,2294.92,9179.68,8547.72,631.96
TXN-100949,2026-04-19 21:26:00,STR-101,CUST-5023,PRD-1029,1,17201.59,0.05,16341.51,UPI,Online,,2026-04-19,2026,4,Sunday,Electronics,11585.33,16341.510499999999,16341.51,11585.33,4756.18
TXN-100950,2026-04-25 09:23:00,STR-110,CUST-5134,PRD-1008,4,2868.65,0.05,10900.87,Net Banking,Mobile App,,2026-04-25,2026,4,Saturday,Beauty & Care,2136.93,2725.2174999999997,10900.87,8547.72,2353.15
TXN-100951,2026-03-09 17:31:00,STR-110,CUST-5108,PRD-1035,5,15173.74,0.15,64488.39,Net Banking,Mobile App,,2026-03-09,2026,3,Monday,Electronics,10050.77,12897.679,64488.4,50253.85,14234.55
TXN-100952,2026-02-06 16:08:00,STR-107,CUST-5182,PRD-1031,4,23868.44,0.05,90700.07,Net Banking,In-Store,,2026-02-06,2026,2,Friday,Electronics,17935.85,22675.017999999996,90700.07,71743.4,18956.67
TXN-100953,2026-01-31 19:13:00,STR-107,CUST-5121,PRD-1045,5,14916.37,0.2,59665.48,UPI,Mobile App,,2026-01-31,2026,1,Saturday,Clothing,8228.67,11933.096000000001,59665.48,41143.35,18522.13
TXN-100954,2026-01-31 17:54:00,STR-106,CUST-5028,PRD-1010,5,24341.31,0.1,109535.9,UPI,Online,,2026-01-31,2026,1,Saturday,Electronics,15506.95,21907.179,109535.9,77534.75,32001.15
TXN-100955,2026-05-14 10:07:00,STR-105,CUST-5078,PRD-1036,3,22028.56,0.0,66085.68,Debit Card,Online,,2026-05-14,2026,5,Thursday,Home & Kitchen,16329.4,22028.56,66085.68,48988.2,17097.48
TXN-100956,2026-02-06 10:50:00,STR-109,CUST-5107,PRD-1018,4,17272.73,0.0,69090.92,UPI,Online,,2026-02-06,2026,2,Friday,Clothing,12848.42,17272.73,69090.92,51393.68,17697.24
TXN-100957,2026-05-06 08:07:00,STR-108,CUST-5089,PRD-1018,2,17272.73,0.05,32818.19,UPI,In-Store,,2026-05-06,2026,5,Wednesday,Clothing,12848.42,16409.0935,32818.19,25696.84,7121.35
TXN-100958,2026-03-21 17:28:00,STR-114,CUST-5086,PRD-1026,4,15872.06,0.2,50790.59,Net Banking,Online,,2026-03-21,2026,3,Saturday,Clothing,11621.18,12697.648000000001,50790.59,46484.72,4305.87
TXN-100959,2026-02-05 16:40:00,STR-107,CUST-5194,PRD-1046,5,2150.38,0.05,10214.31,Net Banking,Mobile App,,2026-02-05,2026,2,Thursday,Clothing,1198.25,2042.861,10214.3,5991.25,4223.05
TXN-100960,2026-01-23 20:39:00,STR-110,CUST-5159,PRD-1028,2,6658.9,0.1,11986.02,Net Banking,Online,,2026-01-23,2026,1,Friday,Sports & Outdoors,4509.69,5993.01,11986.02,9019.38,2966.64
TXN-100961,2026-05-19 08:42:00,STR-114,CUST-5113,PRD-1014,4,7309.63,0.1,26314.67,Debit Card,Mobile App,,2026-05-19,2026,5,Tuesday,Beauty & Care,5089.02,6578.667,26314.67,20356.08,5958.59
TXN-100962,2026-05-27 18:50:00,STR-112,CUST-5181,PRD-1005,2,11505.07,0.0,23010.14,Debit Card,Mobile App,,2026-05-27,2026,5,Wednesday,Clothing,7063.93,11505.07,23010.14,14127.86,8882.28
TXN-100963,2026-01-22 11:39:00,STR-108,CUST-5147,PRD-1041,1,23258.31,0.2,18606.65,UPI,Mobile App,,2026-01-22,2026,1,Thursday,Clothing,16832.29,18606.648,18606.65,16832.29,1774.36
TXN-100964,2026-05-09 08:07:00,STR-110,CUST-5136,PRD-1033,2,21120.74,0.15,35905.26,Credit Card,In-Store,,2026-05-09,2026,5,Saturday,Home & Kitchen,14082.52,17952.629,35905.26,28165.04,7740.22
TXN-100965,2026-06-30 21:56:00,STR-109,CUST-5113,PRD-1017,2,11824.84,0.05,22467.2,UPI,Mobile App,,2026-06-30,2026,6,Tuesday,Clothing,7237.84,11233.598,22467.2,14475.68,7991.52
TXN-100966,2026-05-31 08:31:00,STR-113,CUST-5005,PRD-1038,3,18431.47,0.15,47000.25,Debit Card,Online,,2026-05-31,2026,5,Sunday,Electronics,13596.63,15666.7495,47000.25,40789.89,6210.36
TXN-100967,2026-05-16 13:24:00,STR-104,CUST-5023,PRD-1011,4,20820.24,0.0,83280.96,UPI,In-Store,,2026-05-16,2026,5,Saturday,Home & Kitchen,14413.01,20820.24,83280.96,57652.04,25628.92
TXN-100968,2026-02-06 10:16:00,STR-112,CUST-5022,PRD-1034,2,9660.26,0.1,17388.47,Credit Card,Online,,2026-02-06,2026,2,Friday,Clothing,5672.08,8694.234,17388.47,11344.16,6044.31
TXN-100969,2026-06-07 13:11:00,STR-100,CUST-5182,PRD-1026,2,15872.06,0.0,31744.12,UPI,Online,,2026-06-07,2026,6,Sunday,Clothing,11621.18,15872.06,31744.12,23242.36,8501.76
TXN-100970,2026-02-06 14:57:00,STR-105,CUST-5066,PRD-1024,1,9368.27,0.1,8431.44,Net Banking,In-Store,,2026-02-06,2026,2,Friday,Beauty & Care,7301.49,8431.443000000001,8431.44,7301.49,1129.95
TXN-100971,2026-06-02 17:15:00,STR-107,CUST-5130,PRD-1003,2,6199.42,0.05,11778.9,Cash,Online,,2026-06-02,2026,6,Tuesday,Clothing,4268.08,5889.449,11778.9,8536.16,3242.74
TXN-100972,2026-03-23 15:35:00,STR-106,CUST-5016,PRD-1007,3,23951.68,0.0,71855.04,Net Banking,In-Store,,2026-03-23,2026,3,Monday,Clothing,15027.69,23951.68,71855.04,45083.07,26771.97
TXN-100973,2026-03-10 16:37:00,STR-110,CUST-5025,PRD-1026,2,15872.06,0.0,31744.12,Credit Card,Mobile App,,2026-03-10,2026,3,Tuesday,Clothing,11621.18,15872.06,31744.12,23242.36,8501.76
TXN-100974,2026-05-26 14:28:00,STR-101,CUST-5162,PRD-1041,2,23258.31,0.1,41864.96,Cash,In-Store,,2026-05-26,2026,5,Tuesday,Clothing,16832.29,20932.479000000003,41864.96,33664.58,8200.38
TXN-100975,2026-02-13 20:15:00,STR-108,CUST-5108,PRD-1009,3,20274.45,0.2,48658.68,Cash,Online,,2026-02-13,2026,2,Friday,Home & Kitchen,14553.78,16219.560000000001,48658.68,43661.34,4997.34
TXN-100976,2026-06-08 12:41:00,STR-102,CUST-5000,PRD-1002,1,14966.66,0.15,12721.66,UPI,Online,,2026-06-08,2026,6,Monday,Electronics,8341.07,12721.661,12721.66,8341.07,4380.59
TXN-100977,2026-06-24 14:22:00,STR-113,CUST-5161,PRD-1017,5,11824.84,0.1,53211.78,Credit Card,Mobile App,,2026-06-24,2026,6,Wednesday,Clothing,7237.84,10642.356,53211.78,36189.2,17022.58
TXN-100978,2026-02-11 19:34:00,STR-109,CUST-5017,PRD-1032,3,19167.84,0.0,57503.52,Debit Card,In-Store,,2026-02-11,2026,2,Wednesday,Sports & Outdoors,12780.48,19167.84,57503.52,38341.44,19162.08
TXN-100979,2026-05-23 12:56:00,STR-106,CUST-5053,PRD-1025,1,12590.63,0.05,11961.1,Cash,Mobile App,,2026-05-23,2026,5,Saturday,Sports & Outdoors,9113.47,11961.098499999998,11961.1,9113.47,2847.63
TXN-100980,2026-04-26 12:15:00,STR-110,CUST-5082,PRD-1020,3,2120.69,0.1,5725.86,Debit Card,In-Store,,2026-04-26,2026,4,Sunday,Home & Kitchen,1611.77,1908.621,5725.86,4835.31,890.55
TXN-100981,2026-01-05 19:08:00,STR-110,CUST-5000,PRD-1029,5,17201.59,0.1,77407.15,Cash,Online,,2026-01-05,2026,1,Monday,Electronics,11585.33,15481.431,77407.16,57926.65,19480.51
TXN-100982,2026-04-16 16:57:00,STR-111,CUST-5180,PRD-1000,1,1111.79,0.05,1056.2,Net Banking,Online,,2026-04-16,2026,4,Thursday,Electronics,681.81,1056.2005,1056.2,681.81,374.39
TXN-100983,2026-05-18 08:57:00,STR-113,CUST-5171,PRD-1034,1,9660.26,0.0,9660.26,Net Banking,Mobile App,,2026-05-18,2026,5,Monday,Clothing,5672.08,9660.26,9660.26,5672.08,3988.18
TXN-100984,2026-06-03 13:24:00,STR-102,CUST-5196,PRD-1007,3,23951.68,0.15,61076.78,UPI,In-Store,,2026-06-03,2026,6,Wednesday,Clothing,15027.69,20358.928,61076.78,45083.07,15993.71
TXN-100985,2026-04-24 08:14:00,STR-111,CUST-5005,PRD-1029,3,17201.59,0.05,49024.53,Debit Card,Mobile App,,2026-04-24,2026,4,Friday,Electronics,11585.33,16341.510499999999,49024.53,34755.99,14268.54
TXN-100986,2026-01-24 21:39:00,STR-110,CUST-5077,PRD-1045,3,14916.37,0.05,42511.65,Credit Card,In-Store,,2026-01-24,2026,1,Saturday,Clothing,8228.67,14170.5515,42511.65,24686.01,17825.64
TXN-100987,2026-03-13 15:57:00,STR-111,CUST-5180,PRD-1031,3,23868.44,0.0,71605.32,Cash,In-Store,,2026-03-13,2026,3,Friday,Electronics,17935.85,23868.44,71605.32,53807.55,17797.77
TXN-100988,2026-01-29 21:17:00,STR-109,CUST-5128,PRD-1000,2,1111.79,0.15,1890.04,Net Banking,In-Store,,2026-01-29,2026,1,Thursday,Electronics,681.81,945.0215,1890.04,1363.62,526.42
TXN-100989,2026-06-22 18:38:00,STR-109,CUST-5044,PRD-1035,2,15173.74,0.2,24277.98,UPI,Mobile App,,2026-06-22,2026,6,Monday,Electronics,10050.77,12138.992,24277.98,20101.54,4176.44
TXN-100990,2026-03-08 17:54:00,STR-103,CUST-5133,PRD-1008,1,2868.65,0.05,2725.22,Debit Card,In-Store,,2026-03-08,2026,3,Sunday,Beauty & Care,2136.93,2725.2174999999997,2725.22,2136.93,588.29
TXN-100991,2026-06-07 12:43:00,STR-108,CUST-5116,PRD-1043,1,22540.44,0.2,18032.35,UPI,Online,,2026-06-07,2026,6,Sunday,Beauty & Care,14737.88,18032.352,18032.35,14737.88,3294.47
TXN-100992,2026-04-21 21:26:00,STR-104,CUST-5031,PRD-1041,1,23258.31,0.1,20932.48,Cash,Online,,2026-04-21,2026,4,Tuesday,Clothing,16832.29,20932.479000000003,20932.48,16832.29,4100.19
TXN-100993,2026-01-12 19:14:00,STR-100,CUST-5071,PRD-1031,3,23868.44,0.2,57284.26,Net Banking,Mobile App,,2026-01-12,2026,1,Monday,Electronics,17935.85,19094.752,57284.26,53807.55,3476.71
TXN-100994,2026-04-11 11:21:00,STR-101,CUST-5146,PRD-1028,3,6658.9,0.0,19976.7,UPI,Mobile App,,2026-04-11,2026,4,Saturday,Sports & Outdoors,4509.69,6658.9,19976.7,13529.07,6447.63
TXN-100995,2026-03-05 11:10:00,STR-105,CUST-5079,PRD-1014,4,7309.63,0.0,29238.52,UPI,Mobile App,,2026-03-05,2026,3,Thursday,Beauty & Care,5089.02,7309.63,29238.52,20356.08,8882.44
TXN-100996,2026-05-03 14:51:00,STR-100,CUST-5151,PRD-1040,1,6993.15,0.0,6993.15,Debit Card,Online,,2026-05-03,2026,5,Sunday,Clothing,5249.48,6993.15,6993.15,5249.48,1743.67
TXN-100997,2026-03-03 13:53:00,STR-100,CUST-5085,PRD-1015,1,9568.8,0.15,8133.48,Cash,In-Store,,2026-03-03,2026,3,Tuesday,Clothing,5723.93,8133.48,8133.48,5723.93,2409.55
TXN-100998,2026-04-23 20:06:00,STR-110,CUST-5114,PRD-1004,5,18042.2,0.2,72168.8,Cash,In-Store,,2026-04-23,2026,4,Thursday,Clothing,12833.5,14433.760000000002,72168.8,64167.5,8001.3
TXN-100999,2026-04-07 13:56:00,STR-113,CUST-5177,PRD-1005,1,11505.07,0.0,11505.07,UPI,In-Store,,2026-04-07,2026,4,Tuesday,Clothing,7063.93,11505.07,11505.07,7063.93,4441.14
TXN-101000,2026-03-19 17:40:00,STR-106,CUST-5016,PRD-1003,4,6199.42,0.0,24797.68,UPI,Mobile App,,2026-03-19,2026,3,Thursday,Clothing,4268.08,6199.42,24797.68,17072.32,7725.36
TXN-101001,2026-03-17 21:24:00,STR-106,CUST-5024,PRD-1003,5,6199.42,0.0,30997.1,Cash,Online,,2026-03-17,2026,3,Tuesday,Clothing,4268.08,6199.42,30997.1,21340.4,9656.7
TXN-101002,2026-01-03 15:24:00,STR-107,CUST-5109,PRD-1014,5,7309.63,0.2,29238.52,Cash,Mobile App,,2026-01-03,2026,1,Saturday,Beauty & Care,5089.02,5847.704000000001,29238.52,25445.1,3793.42
TXN-101003,2026-04-27 16:21:00,STR-109,CUST-5049,PRD-1006,3,17604.11,0.0,52812.33,UPI,In-Store,,2026-04-27,2026,4,Monday,Clothing,11059.92,17604.11,52812.33,33179.76,19632.57
TXN-101004,2026-06-01 20:53:00,STR-103,CUST-5146,PRD-1000,5,1111.79,0.0,5558.95,Credit Card,Mobile App,,2026-06-01,2026,6,Monday,Electronics,681.81,1111.79,5558.95,3409.05,2149.9
TXN-101005,2026-04-18 15:46:00,STR-109,CUST-5113,PRD-1032,3,19167.84,0.1,51753.17,Credit Card,In-Store,,2026-04-18,2026,4,Saturday,Sports & Outdoors,12780.48,17251.056,51753.17,38341.44,13411.73
TXN-101006,2026-02-02 12:37:00,STR-106,CUST-5131,PRD-1008,1,2868.65,0.0,2868.65,Debit Card,Online,,2026-02-02,2026,2,Monday,Beauty & Care,2136.93,2868.65,2868.65,2136.93,731.72
TXN-101007,2026-02-07 15:19:00,STR-109,CUST-5087,PRD-1037,5,1918.22,0.05,9111.55,Debit Card,Online,,2026-02-07,2026,2,Saturday,Clothing,1442.39,1822.309,9111.54,7211.95,1899.59
TXN-101008,2026-06-18 18:09:00,STR-100,CUST-5060,PRD-1000,5,1111.79,0.2,4447.16,Cash,Mobile App,,2026-06-18,2026,6,Thursday,Electronics,681.81,889.432,4447.16,3409.05,1038.11
TXN-101009,2026-02-20 11:40:00,STR-114,CUST-5051,PRD-1003,4,6199.42,0.1,22317.91,UPI,Online,,2026-02-20,2026,2,Friday,Clothing,4268.08,5579.478,22317.91,17072.32,5245.59
TXN-101010,2026-06-03 19:21:00,STR-113,CUST-5148,PRD-1012,4,5210.26,0.15,17714.88,Cash,Online,,2026-06-03,2026,6,Wednesday,Sports & Outdoors,2949.0,4428.7210000000005,17714.88,11796.0,5918.88
TXN-101011,2026-03-26 10:06:00,STR-107,CUST-5010,PRD-1039,3,3644.72,0.15,9294.04,Net Banking,In-Store,,2026-03-26,2026,3,Thursday,Clothing,2403.02,3098.0119999999997,9294.04,7209.06,2084.98
TXN-101012,2026-04-30 17:13:00,STR-103,CUST-5123,PRD-1000,2,1111.79,0.05,2112.4,Debit Card,Mobile App,,2026-04-30,2026,4,Thursday,Electronics,681.81,1056.2005,2112.4,1363.62,748.78
TXN-101013,2026-02-17 21:00:00,STR-105,CUST-5002,PRD-1024,2,9368.27,0.15,15926.06,UPI,Online,,2026-02-17,2026,2,Tuesday,Beauty & Care,7301.49,7963.029500000001,15926.06,14602.98,1323.08
TXN-101014,2026-02-06 12:28:00,STR-103,CUST-5161,PRD-1001,5,18543.28,0.0,92716.4,Cash,Online,,2026-02-06,2026,2,Friday,Clothing,13084.9,18543.28,92716.4,65424.5,27291.9
TXN-101015,2026-02-20 12:11:00,STR-103,CUST-5067,PRD-1002,1,14966.66,0.05,14218.33,Credit Card,Online,,2026-02-20,2026,2,Friday,Electronics,8341.07,14218.327,14218.33,8341.07,5877.26
TXN-101016,2026-02-20 08:11:00,STR-113,CUST-5067,PRD-1035,2,15173.74,0.05,28830.11,UPI,In-Store,,2026-02-20,2026,2,Friday,Electronics,10050.77,14415.053,28830.11,20101.54,8728.57
TXN-101017,2026-06-17 20:56:00,STR-101,CUST-5086,PRD-1043,2,22540.44,0.15,38318.75,Credit Card,Online,,2026-06-17,2026,6,Wednesday,Beauty & Care,14737.88,19159.374,38318.75,29475.76,8842.99
